,wRaR,RaR
1,0.20319211002774065,0.2412536740928614
2,0.24629771612126752,0.3976439765682646
3,0.2734513775623989,0.39927942065398475
4,0.5067764004312261,0.40485567895893654
5,0.5389429508805906,0.40719262703009473
6,0.5320543783209638,0.45110336262393136
7,0.5310717363843672,0.4530892938016377
8,0.5317971120566963,0.457823131432424
9,0.574411989460064,0.4774220925016013
10,0.5572884016515647,0.46072490726306664
11,0.6592273735330527,0.45774740310661016
12,0.6596089652112457,0.4551483190278609
13,0.6501433213592236,0.6158546145828199
14,0.6463998327878272,0.6140599778042345
15,0.6672433453413861,0.6140292094391212
16,0.6603443501574285,0.6133178395065961
17,0.6650706739584478,0.6074723121638987
18,0.6979931331398027,0.6061620715388992
19,0.7262767707423462,0.6201356184339154
20,0.7240323356631947,0.6197302973508595
21,0.7240224620178092,0.4937209237300813
22,0.734970425529755,0.49935168599380747
23,0.731182317949718,0.5118657369933852
24,0.7290490342683512,0.5377457942858984
25,0.7472822654863863,0.5326382809197523
26,0.7494755053168274,0.532753187295517
27,0.7427525386604895,0.5396697601620263
28,0.7445318221003365,0.5449100823765438
29,0.7538840891778839,0.5541616771313705
30,0.7599154348105444,0.5489926892167057
31,0.7747754166104418,0.5542195113959202
32,0.7831383561726182,0.5492094633982628
33,0.8056719221407693,0.5536777327348487
34,0.797891720277284,0.5571276814354648
35,0.806236927803721,0.5998406827550785
36,0.7974135575460194,0.5685879376145689
37,0.8023383374002525,0.5754017604639222
38,0.8037958651419581,0.5653214210658435
39,0.811913469116888,0.5658904931975662
40,0.8026677085081233,0.5651289873594525
41,0.7986515750292099,0.5684863634844054
42,0.7993620609018673,0.5690400988360079
43,0.7952284688612421,0.5717083885617741
44,0.8025886470211309,0.5702476494028196
45,0.8073082946212776,0.5933846221837867
46,0.8002627938343295,0.5882478498243234
47,0.8007056700106466,0.5910207665827016
48,0.819203241074256,0.5948712032003886
49,0.8159031326630984,0.5932776916323106
50,0.8106355681126569,0.5943898754957735
