,wRaR,RaR
1,0.12319066764332091,0.3033733643727719
2,0.20367435433844747,0.321302773724723
3,0.2983537189829335,0.38321212596092163
4,0.33707086562055766,0.38231111892327757
5,0.40408752624242866,0.3923571755622018
6,0.4151572087948552,0.3862875600179902
7,0.4341237146184045,0.36257005417166166
8,0.47443689117442106,0.48855089960679643
9,0.46190235082955083,0.47517484300432905
10,0.4906355110165829,0.4777327508513929
11,0.4954719346720477,0.46752678908403245
12,0.4684127801479033,0.4893022864691758
13,0.4596616379579889,0.47618059053557427
14,0.46163523928291644,0.4764583575695416
15,0.499463279289908,0.49749578797806554
16,0.49765744940886303,0.504195391451622
17,0.49665781057067776,0.49500912398190583
18,0.49625654501028676,0.48887040985199465
19,0.49465475292770594,0.48260274311296253
20,0.491405773718481,0.48199572679515185
21,0.48752981034723675,0.47449751717782923
22,0.4842200505160988,0.4977564473285517
23,0.4829095370938572,0.5039048434527258
24,0.4877749256693052,0.5165376808212029
25,0.4873998285675525,0.5154943244756232
26,0.4907535927695162,0.512660364335115
27,0.490129448231861,0.5101913434971629
28,0.48892123828286854,0.5103321172612899
29,0.4857556233439089,0.494491468266232
30,0.4843178515636856,0.491703565741699
31,0.4927251400092722,0.48637005469506406
32,0.49638434115351543,0.486154582477903
33,0.5056298534213896,0.4830669236178873
34,0.5058999628406456,0.4911618191338016
35,0.5050416580131545,0.5006875594007208
36,0.5063986321021877,0.4942508481764409
37,0.5030865464148274,0.49226691067220424
38,0.4993037938635671,0.4903738518253988
39,0.49925810536797394,0.485698312107189
40,0.5049444284239551,0.47466323177209024
41,0.5045397376588548,0.4705913375194974
42,0.5062639498315709,0.4703349810444492
43,0.5039068730054624,0.47070325735776697
44,0.506349155914124,0.4729309395383707
45,0.5000314861429781,0.4703815075065311
46,0.503291271526765,0.4711316840377662
47,0.5043399938477954,0.4916374624185784
48,0.5022672340848563,0.48930252658001905
49,0.5112073833614468,0.48580038770519796
50,0.5060599650727257,0.4883787805902677
