,wRaR,RaR
1,0.22631792050255461,0.23627272429473747
2,0.2534895175063476,0.24467474719532153
3,0.26656906823883536,0.2948802936201543
4,0.3057555621495055,0.2829642975325748
5,0.307200571381864,0.29210214648880445
6,0.3001367320511856,0.28867237495178283
7,0.3020627342502854,0.2886691125652114
8,0.29720444359542225,0.3035885251786878
9,0.31398399296430785,0.304725290709803
10,0.31809695525854914,0.29236375884064864
11,0.32158475691269806,0.29785766083588394
12,0.3214597778268669,0.301561881935989
13,0.32037293468309586,0.3036481469624196
14,0.32742806050894074,0.316601450119597
15,0.3080395454946859,0.32802291245996423
16,0.31299066013028487,0.3222592361544284
17,0.338146744903274,0.32038587889177933
18,0.33295742188881833,0.3176136009373835
19,0.33652358929653214,0.3291229014287774
20,0.3340278829589107,0.35073528971370166
21,0.3314534053557327,0.3451603731713376
22,0.3326036037831943,0.3634111214894083
23,0.35036799999734497,0.3605519944275694
24,0.3389712821420842,0.36294740733697584
25,0.33923553432801085,0.35842374614057476
26,0.35567386358929237,0.3623211766728269
27,0.3520687149275202,0.3578230891995135
28,0.36449820410813366,0.3456322405744794
29,0.3703556055089019,0.3532078965408602
30,0.3700054366143782,0.36430852393715485
