,wRaR,RaR
1,0.21801184473961427,0.21877130106596804
2,0.23939748044675194,0.24711733772543737
3,0.2513987945557149,0.3069715021060416
4,0.2632796860272762,0.3217360061396496
5,0.32019478601514273,0.33148893010551517
6,0.32337504076516577,0.34084944222040664
7,0.32838205481115185,0.35714654133766716
8,0.34197433593448634,0.3697531653027067
9,0.34997997915263723,0.38062219180178347
10,0.35638305031858175,0.38914325939923694
11,0.3740900432070181,0.39750056908177955
12,0.37393666918775936,0.40575388786430777
13,0.38299059493150833,0.40832124550550014
14,0.39234427787037485,0.4168550795790025
15,0.39997676202125254,0.42052377428653315
16,0.40477983949355567,0.422169941958565
17,0.4149267350303492,0.4241167490431934
18,0.4166208488188706,0.4351422557249762
19,0.4229044283005011,0.441094754859433
20,0.4289423984629625,0.44122808876685643
21,0.43760341798506464,0.446525961815882
22,0.4426167471921234,0.44658142118229743
23,0.4418824000309206,0.4493417906330485
24,0.4427841700214469,0.45459634539882854
25,0.45591315142434696,0.4564141543653465
26,0.4580755207381918,0.4595241308211143
27,0.4593603971769068,0.4608336203656941
28,0.4586060266501373,0.4616951791555907
29,0.46426446508695296,0.46140390832278666
30,0.46544480897680207,0.46644344097563284
31,0.46749317851657296,0.4655872287247679
32,0.4670990253933957,0.4681031261032609
33,0.46943580309670885,0.47070243371020315
34,0.4758270736140785,0.4703850687064673
35,0.4753506089203592,0.47267064204426534
36,0.4756246266927344,0.47324487905403034
37,0.47527286644579964,0.4734717593721827
38,0.4751886314772665,0.474390167776731
39,0.4758618183711321,0.4751267176175674
40,0.4769394022781879,0.4748584245537123
41,0.4766996136582714,0.47463713752386977
42,0.4801509787326381,0.47494409474082755
43,0.4802839217705445,0.4745903370787577
44,0.48056013673637876,0.47665764285641526
45,0.4798716905303725,0.47672996352500263
46,0.4814884209500819,0.4764320343171036
47,0.4821552988413063,0.47615269300887275
48,0.482092698913302,0.4759072477340515
49,0.4819664324327955,0.4761998456733859
50,0.48116966894702884,0.476045077348792
