,wRaR,RaR
1,0.27735977515337235,0.29862549440257974
2,0.36066977493224056,0.41548875573981875
3,0.4004120723270284,0.4165082562582903
4,0.5720188308853555,0.42118193389386493
5,0.5751109645497953,0.40946275001830124
6,0.5663724148961827,0.43851730610264483
7,0.54183677754263,0.453641044736006
8,0.5545293893561499,0.46495907374575146
9,0.6049217119355058,0.4538109187283106
10,0.5692128923584822,0.462179420123319
11,0.6915856360656512,0.47865944002370303
12,0.7154175783729135,0.4877985073578895
13,0.712294020095188,0.6184809252618644
14,0.7153879869631399,0.6065260495859018
15,0.7092844933145309,0.5943322176400039
16,0.7169786441505147,0.5810489581682133
17,0.7372359158301709,0.5921316503010852
18,0.7532212718278469,0.584314837172937
19,0.8032488223173821,0.5962525129798563
20,0.7903287868084456,0.5786361415848145
21,0.7690997632080449,0.5780413757336559
22,0.7882946196542009,0.5863084217614176
23,0.8010766324562691,0.6070521326989886
24,0.7765309667162592,0.6187247242126697
25,0.8002407623084448,0.6168753531887434
26,0.7982169518835805,0.6102126333550552
27,0.7999325531675353,0.6065795321751072
28,0.7912279402500899,0.6043356002956379
29,0.7990901641057536,0.6021465568858017
30,0.8072927796723178,0.5939925768822373
31,0.8054619699748787,0.5943257825848196
32,0.8081350430496451,0.6552036665047731
33,0.8266393570476781,0.6589275722510997
34,0.8274773120001558,0.6673841799707332
35,0.8352465433109318,0.7031316390316252
36,0.816619553377433,0.7074763342055328
37,0.8221455835194128,0.7021571045116533
38,0.8271424885168291,0.702687206718774
39,0.8172094450692926,0.7083153944291345
40,0.8143253711692533,0.7068698890636438
41,0.8274332941879027,0.7275625032127553
42,0.7959821512427969,0.7311550464216953
43,0.7960230962285632,0.7352350652319019
44,0.825930074790508,0.7292795257529997
45,0.8296128965245817,0.7433530545390207
46,0.8286793786260315,0.7445842228216617
47,0.8262353386897135,0.7410685214869673
48,0.8280521240005111,0.7375496923595012
49,0.8287165481811654,0.7469574836942958
50,0.8249756027578904,0.7389568549008256
