,wRaR,RaR
1,0.1044723408447467,0.10234307117451347
2,0.10121616310224506,0.1116674293991602
3,0.11299370740007413,0.11029911000527914
4,0.11225313624338817,0.11954979695425454
5,0.11175389667384265,0.1202697954516972
6,0.1242816718905891,0.11764481037765029
7,0.12206912494916604,0.11309875544514962
8,0.12209077648212674,0.11522354921878325
9,0.1211904892866979,0.12181834782306548
10,0.1267653407757557,0.11923819106648732
11,0.1276110039235835,0.11813389462906461
12,0.1339461002108159,0.11982230828583122
13,0.13633208424167967,0.1220181315726115
14,0.13844534907761405,0.12169539855538351
15,0.1370528709030907,0.12457812954807972
16,0.13357970607867925,0.12362618502379312
17,0.1362192932426346,0.1259384853310646
18,0.1372156177415745,0.12501162297607418
19,0.13541123823630477,0.126057169617116
20,0.13557584604478667,0.12217979085229429
21,0.13236993467689886,0.12390980101850506
22,0.13216322997225607,0.12325892722314409
23,0.13429791595410479,0.12294464328854648
24,0.12954249617600033,0.12259337348671169
25,0.12917345988772963,0.12287930076978733
26,0.1310481947202512,0.12362029974309156
27,0.13286824177687837,0.12299758833554676
28,0.1318591782998531,0.1253257268603126
29,0.13205109688626687,0.12325540532785513
30,0.13258180880509615,0.12434264971757474
31,0.13371398940018756,0.12595613261204214
32,0.13364918534685952,0.12652725979836124
33,0.1230337021048052,0.12373732631209901
34,0.12344638537151571,0.12322112335974233
35,0.1240323752373308,0.11933206545212023
36,0.12528894891791975,0.12095339874048812
37,0.1234597636331309,0.12203213372599142
38,0.12385152144777507,0.11867238471279278
39,0.12308031436614932,0.12053422536271823
40,0.1219207165810396,0.11901915710782134
41,0.1220567236986882,0.12479168316012472
42,0.12209275910767252,0.1233709432538475
43,0.12065862089851172,0.12386289642520106
44,0.12790289405933397,0.12387277129145317
45,0.11933730979531437,0.12347623209531418
46,0.1278298602813814,0.12316805522942291
47,0.12737262198667135,0.1227693658212326
48,0.12814051418773825,0.12324669683530848
49,0.12942267077731054,0.12504005098048313
50,0.12991292756700729,0.12616929264279014
