,wRaR,RaR
1,0.20285791372144493,0.2152520901864561
2,0.2113809072295362,0.2658875016308783
3,0.22657248138955655,0.27119466468492265
4,0.23305850559921604,0.2823764907780575
5,0.23816523356090571,0.2924487811071944
6,0.23837332608032671,0.2834547987425816
7,0.23581607617485426,0.29234411050263126
8,0.24142369498393376,0.29766695441644947
9,0.2654819938200677,0.30433957782559157
10,0.25379513455760794,0.29863120676315624
11,0.25309839333042106,0.30243736476370225
12,0.2806947235241424,0.3164227541392413
13,0.29692986924743975,0.3155956179731929
14,0.28305582873603663,0.31870876918432384
15,0.2990713053747309,0.31228471804839825
16,0.3112741008775881,0.3276997737817438
17,0.30557538929436084,0.32408602008340387
18,0.3181418661713564,0.32809571992659703
19,0.30261770492033657,0.3375392094933172
20,0.33030066044915757,0.33571822198252504
21,0.3154095340032311,0.33336080058169837
22,0.3132638006837491,0.3273713107458458
23,0.2958633209522416,0.3162586129465113
24,0.3040255095656079,0.32436670685921093
25,0.29889314739079603,0.33773203736300134
26,0.3096782847963053,0.32130374181696153
27,0.31046223114262417,0.32203262452105574
28,0.30901791902860704,0.32196598970762697
29,0.31490940107943177,0.33169085751098715
30,0.3220763644142531,0.3349497367765844
31,0.3198686177976537,0.32718600856991853
32,0.326169966971863,0.3249646355362597
33,0.3244396350125857,0.32649456891978573
34,0.3227750967583494,0.3363720585797931
35,0.32596003369186244,0.3276551713483416
36,0.32171761220459083,0.3273616541402716
37,0.32077545971235266,0.3329018372130689
38,0.30858139448771194,0.3159464103937547
39,0.3105408810147905,0.32099742450219104
40,0.3177266699548443,0.3259076710962156
41,0.32078537272973434,0.3106292878143474
42,0.3257236611311875,0.322284564209858
43,0.3145956878055815,0.3256978570522947
44,0.32217880909902513,0.3133729131158907
45,0.32197421839055357,0.31955513991170176
46,0.301026263588885,0.32086975606914525
47,0.3084621027800951,0.3275285333055818
48,0.31873090153333883,0.33130992224927
49,0.320692244469312,0.31266452139796463
50,0.32391494153615935,0.3154468889763196
