,wRaR,RaR
1,0.20233008088132473,0.22359149898607902
2,0.2154065749736019,0.2315127477573834
3,0.20534378344495788,0.24417024845898969
4,0.2210348076252532,0.25456725694483023
5,0.22740219997296932,0.2926630384164117
6,0.22928753386390854,0.3006541314321272
7,0.24592919692492513,0.2961288073983701
8,0.24528736095607082,0.29004364351359363
9,0.27452675323273107,0.2937353945788015
10,0.25986826581387645,0.3021838813544235
11,0.2618433701956411,0.3045076514354533
12,0.26852705118378184,0.3060973368255774
13,0.2725431370688359,0.3194144395520906
14,0.25972659805136583,0.31893926006002643
15,0.2573022438261287,0.31341293954223
16,0.2574187363341952,0.3115008058756991
17,0.2719183520782792,0.31533075230812196
18,0.270484312694704,0.3115665797133765
19,0.2724994970522767,0.30707096944970697
20,0.2776841546929829,0.30677586004881136
21,0.29829011610131145,0.3060656887318123
22,0.30015488027191944,0.3109431642389496
23,0.2977812298166502,0.3128824199116245
24,0.30362555906354566,0.30904367113835457
25,0.30594396537603297,0.30952920461749117
26,0.30444527209974964,0.311721026144024
27,0.3069198851993951,0.31590387439774353
28,0.3062484113190589,0.30275900675872863
29,0.29777811595521203,0.3071725563231798
30,0.29720969516306717,0.30137808145564315
31,0.2917840079222605,0.30071320934707874
32,0.28931120299462415,0.29878886191073134
33,0.3091466692672133,0.30553861939025223
34,0.294792848822045,0.3061048984101146
35,0.29092352138935323,0.310152698994648
36,0.2914924581748998,0.31673845833106673
37,0.2942936372256671,0.3097183267914519
38,0.29594857130215946,0.2943045286737091
39,0.29729829163416943,0.3046607060672138
40,0.29685743328824993,0.3045110927791082
41,0.2994592834312166,0.304478331625944
42,0.2985588709022966,0.31096407529816006
43,0.2980115054404547,0.30084344169120053
44,0.29140407989852446,0.29880392825485796
45,0.2882813396498691,0.29552390810394796
46,0.2897939953328181,0.3004673214754515
47,0.2891514281730875,0.3020120355185964
48,0.2922904057686022,0.305526194891659
49,0.29678725614430485,0.30667687147016953
50,0.29840031006619927,0.30786213136188006
