,wRaR,RaR
1,0.19014134380845893,0.19668733152346496
2,0.19964292154542496,0.20414941401612297
3,0.2007403652425039,0.21969986953799858
4,0.21518426607297958,0.2363233922278084
5,0.2177378131239912,0.24893557182300982
6,0.22748285500818863,0.2629498703854775
7,0.24913692952237368,0.2785076097743733
8,0.2495868487175302,0.27670794792951514
9,0.2581001523433632,0.28385808631384013
10,0.26084109922724535,0.27949850214462457
11,0.25723504275311615,0.27821338331009443
12,0.2705948882230597,0.2806868246982756
13,0.28384775700360504,0.2900944008624362
14,0.28455827486606006,0.2872681805068172
15,0.2876187437259344,0.28582521526742244
16,0.29772460144015395,0.2759793077352195
17,0.30863886842420074,0.29926051222437716
18,0.3075293175606816,0.31438155830506587
19,0.3091926291704033,0.3136921462007199
20,0.309541179281472,0.3086865203287947
21,0.3418353624041246,0.33228253380378
22,0.34623118719294715,0.3400374926444066
23,0.3462015750817132,0.3340237787778884
24,0.3548181894901316,0.33905374936479743
25,0.3687285612566304,0.3216633340284138
26,0.3645342142949146,0.32084746759820665
27,0.37182962401322933,0.33750374940903566
28,0.37286640039295404,0.31929022140451874
29,0.36028208315347815,0.34818587893515796
30,0.3757568248494178,0.3394908469521682
31,0.36658476275967283,0.333232688220915
32,0.39139295745649944,0.34301122680600155
33,0.38340006786593833,0.34127812088957343
34,0.38814327668510223,0.3578757621027764
35,0.3806579836192397,0.3413924253697774
36,0.40875405974876217,0.34464521485746663
37,0.4055360313084166,0.35882502219282064
38,0.4319986807940488,0.35682636575189114
39,0.4391505329100113,0.3700692964940506
40,0.4416830788083497,0.3515238486954378
41,0.43473749444228177,0.35351307527782055
42,0.4205978070258916,0.36171502440410325
43,0.43460178559217993,0.3534328231660697
44,0.43574491258680653,0.35210709748194646
45,0.4230323983000693,0.35341796732997866
46,0.4380677428149375,0.3563926854019344
47,0.448562779420246,0.373033287406237
48,0.45856324285088784,0.3820025873036396
49,0.4546198440051668,0.4049766112149577
50,0.4477453597993597,0.3940727222253022
