,wRaR,RaR
1,0.2213410656471478,0.24894514474054227
2,0.24812561748772216,0.2584414263197333
3,0.26857722539798645,0.28022664605555125
4,0.2730375479478371,0.2901109919454529
5,0.2802555133828876,0.3161992045841236
6,0.322654245947973,0.32527433275627693
7,0.3306690180366524,0.3306346206476843
8,0.3484745302451117,0.34074011363575296
9,0.3557267106368789,0.34143450138794085
10,0.3644770524974934,0.35239110821535713
11,0.3778561801212139,0.36801077099132623
12,0.37999618781640343,0.375927435183723
13,0.3917282372434759,0.3906642531958383
14,0.3935597078223677,0.39752417608700724
15,0.39691793691369937,0.39941207364349757
16,0.4021533084703245,0.4053649561216039
17,0.40547455497087537,0.4104729034770114
18,0.4058385716349953,0.4107181983059923
19,0.4129211740794355,0.42523735982819905
20,0.4127633519751538,0.4255620423413672
21,0.41790076058886416,0.4282554606606063
22,0.4180787453680955,0.43123453332257683
23,0.4185178044198654,0.43346984515560216
24,0.42032234706581145,0.43523255361670304
25,0.4201082731562259,0.43695039438334876
26,0.42065576177374797,0.4420662971988748
27,0.43071481425128616,0.44162345355050203
28,0.4305335920834361,0.44798271295386644
29,0.43165794036421723,0.4545048855709636
30,0.43166189150690937,0.4566301515950224
31,0.4319691174940026,0.45688455574521053
32,0.43649539462189885,0.456251799180328
33,0.43789053172454057,0.4576650722117771
34,0.44042229925326437,0.4578576785094266
35,0.4403279877493628,0.4585514165074076
36,0.4401831687649965,0.45850025805187117
37,0.44814090207124896,0.4586891169088997
38,0.4496540922845157,0.45861220433833216
39,0.4497133495550353,0.461176970475365
40,0.44980542838857246,0.46467057167606374
41,0.451926203214028,0.46502458222061727
42,0.46482201167398396,0.46471719152663926
43,0.46839720781134125,0.4648883356776269
44,0.47462230515212794,0.4647154052324488
45,0.474352384411346,0.46454293816772996
46,0.4745065766500557,0.4644746977599577
47,0.4748189255621604,0.4649226079232299
48,0.4748036237642296,0.4642394040947585
49,0.47459457291442897,0.46408348902229585
50,0.4741872194948379,0.4643374827421364
