,wRaR,RaR
1,0.25377704718322486,0.19909880113020653
2,0.28381847298133683,0.2150559545232004
3,0.28671501362716906,0.22786724140719658
4,0.32242650063179473,0.23544791729308848
5,0.33661147773198524,0.26477039741037184
6,0.3655760418671785,0.26778957676861515
7,0.3780171797575211,0.2831659896085554
8,0.3990406875952555,0.2737991050539801
9,0.3863965263053366,0.304704102069518
10,0.3796412287714565,0.3034942433103919
11,0.36836257699953734,0.2976426745471777
12,0.38168304237572714,0.3031581923572413
13,0.37685648263666066,0.3040891777479506
14,0.36137227554431955,0.299014648864053
15,0.35467852304734154,0.30073284151261487
16,0.34270343209809234,0.30618365395710495
17,0.35327844964590344,0.3082386668712312
18,0.3601646495239845,0.29699228304084935
19,0.351770917991979,0.2956851418977756
20,0.36635449776273493,0.30778702254422424
21,0.361606847835861,0.2884575035714731
22,0.36799784059650004,0.29159124581209106
23,0.3666872661581492,0.28696997266400753
24,0.36816237305123795,0.29697443063476353
25,0.37709517352228,0.3020779210132919
26,0.3737914469189758,0.32480260690418433
27,0.3595079807589532,0.32270024576758843
28,0.3577240551465996,0.3242516465860528
29,0.3715104648631869,0.34560516918519585
30,0.3783418473628859,0.343778365066387
