,wRaR,RaR
1,0.19933662547680084,0.20852434618478646
2,0.1996223617761019,0.2415263033795477
3,0.22190433452236466,0.2499301207644634
4,0.22189412593910599,0.2630255492396571
5,0.2231894416114113,0.2986867249197554
6,0.23164338374480645,0.30561327865129034
7,0.23472707066371937,0.32023932451128895
8,0.23435847824588982,0.3211224114099406
9,0.26085368080117666,0.319179295783867
10,0.26125554728821493,0.3231102887141293
11,0.2591691181328915,0.32833733705491913
12,0.2830491324617449,0.34221251991103635
13,0.3122274622725211,0.3453255550656556
14,0.31652016117029463,0.3512211761113326
15,0.3193726514420944,0.3497665456601901
16,0.3319610629350026,0.35940535482969005
17,0.3333188206216635,0.3587480333695094
18,0.3388759588977188,0.36697898419946506
19,0.33835312563908965,0.3668565072155297
20,0.33892832207774215,0.3819584719183535
21,0.334845698537422,0.3810813640130457
22,0.3423318204912105,0.3812755658000595
23,0.33984870082572005,0.38553322316003075
24,0.34267838574395276,0.3897618976938062
25,0.3437632879578163,0.3994549515061085
26,0.342290779190727,0.3968322385171336
27,0.3629000408421264,0.39393898199063776
28,0.36809040919150676,0.39801508556556503
29,0.3745054712430889,0.4002501851626022
30,0.38546805344456736,0.3988538409529652
31,0.3819433099964635,0.3987069577794598
32,0.3903539765959909,0.40804152934769133
33,0.3859947813765314,0.407580314752001
34,0.3945158188816575,0.4099182175894811
35,0.39327477987291254,0.4072089204150962
36,0.39705075496264675,0.4087776240869368
37,0.40035979591763077,0.4100567287721351
38,0.39973943827695574,0.41095583543663206
39,0.40161241723718993,0.40693658350770634
40,0.4166369075555469,0.4117502253032643
41,0.41961269069866836,0.4136196375183417
42,0.4212101990140255,0.41115108499280045
43,0.4211299685268484,0.4124965285466123
44,0.4251086928140804,0.4156598008284022
45,0.430107062895355,0.41445075367284884
46,0.42933210826766083,0.419578462481657
47,0.42375073179483086,0.4205930154146822
48,0.42413209629434884,0.42284271825647596
49,0.42618387734701085,0.42054783523393585
50,0.43031015486185226,0.4234574603946664
