,wRaR,RaR
1,0.26747111432534415,0.31509787230287767
2,0.31179167870552993,0.4018421174526816
3,0.3437291893637882,0.3996863531032686
4,0.527896146855069,0.41265827897382273
5,0.5307637162678661,0.394718580347129
6,0.5329021856587784,0.4235764676828297
7,0.5215850325863393,0.4368108393628427
8,0.5329036013263618,0.4784171993374073
9,0.5912872447561565,0.470106293200224
10,0.5929766138053456,0.4553045510121139
11,0.6518605687537679,0.466537046366393
12,0.6393718661188904,0.44734375991251535
13,0.6417052588628674,0.5958513960471997
14,0.6579505101255978,0.594014668838045
15,0.6770281110098031,0.5861949416756123
16,0.6750465017105457,0.581086231463733
17,0.7118406652368353,0.5782992449599141
18,0.7287506372065798,0.579572594989998
19,0.8060477434017926,0.5807924870741684
20,0.7873214782119266,0.5976949992732562
21,0.780271811467192,0.5974269193465221
22,0.759757343167253,0.5911055781356205
23,0.7643287853140676,0.610424612370012
24,0.7374351012736837,0.6423806030274188
25,0.7911215039596491,0.6405199649100842
26,0.7744619566437464,0.6444812485080558
27,0.7775196731283399,0.63698248985221
28,0.7770308736247594,0.6376498664013637
29,0.7872134109105501,0.6241428555711043
30,0.7859695133119086,0.6402811081111072
31,0.8068293150806317,0.6092453729905845
32,0.7975490275793904,0.6627921649609897
33,0.7982694725145967,0.6666859095237015
34,0.7903784559995962,0.6706429529338601
35,0.809270577734562,0.7143798641646937
36,0.806428934673181,0.7235037615953964
37,0.8016524780056197,0.7326880752129568
38,0.7900525174783466,0.7294207326180749
39,0.7940046026052241,0.7030959034491127
40,0.8102057031016175,0.6980859954834843
41,0.8053282085585293,0.7020525048042209
42,0.7786554711215431,0.693973099166798
43,0.7745398144489748,0.6939868920912057
44,0.8207265906971171,0.6977421695469204
45,0.8286866683205187,0.7138125026814092
46,0.8277030567408589,0.7149505480629655
47,0.8127521626994637,0.7245428244689887
48,0.8169383327254636,0.7272872820265265
49,0.815329121199022,0.7205879438516689
50,0.7960722466435151,0.7102602406833084
51,0.7981241157245068,0.7191609050780432
52,0.7877476240761007,0.7221964608880128
53,0.7864107408113287,0.7344222333479632
54,0.8363967665110263,0.7280016244901079
55,0.8376394071918476,0.7104666165381323
56,0.8381214767108981,0.7110177994684106
57,0.8381214767108981,0.7159362518169744
58,0.8438360385178093,0.7141853008361297
59,0.8389672697800483,0.7270594330759322
60,0.8091044266807336,0.7274401029418375
61,0.818134745947574,0.7253781867599263
62,0.8193984466577714,0.7249000950450726
63,0.811105404973364,0.7251957043527107
64,0.84083506142484,0.7230492048577183
65,0.8385710662832212,0.7296356871749877
66,0.834195375200605,0.7443567322365415
67,0.8371368724572347,0.748778776943527
68,0.8442937548938781,0.7554163409537907
69,0.8406383142522961,0.7615374884060883
70,0.8332631825418003,0.760345309765047
71,0.8440404390767761,0.7640020537004193
72,0.8356373638759352,0.765635612748698
73,0.8488652235596069,0.7654538887414214
74,0.8524547502478593,0.7772971113940494
75,0.8469448686374884,0.7659782450105718
76,0.8478505335839875,0.767127146835869
77,0.8485133423971413,0.7785595579169428
78,0.8501027320739697,0.78865766168326
79,0.8512421484762385,0.7886593643007377
80,0.8373240652564506,0.7869258014042139
81,0.8394119671672077,0.7896859690287418
82,0.8366983630298114,0.7913103764326594
83,0.8354049657295102,0.7737823247495448
84,0.8411265973581491,0.7748915082673539
85,0.8399668448531147,0.7773773168857684
86,0.8392366012223832,0.7788391795864942
87,0.8467861480087698,0.7826996165490115
88,0.8475390419034738,0.7831832965269657
89,0.8481439019876097,0.7831687443922276
90,0.8497598740271614,0.7848439614693157
91,0.8555637610922443,0.7836598878229081
92,0.8545223009646709,0.7822141111866935
93,0.8527770472960432,0.7840292429895882
94,0.8590048741943739,0.7805357449395789
95,0.8579044223165115,0.7805341602103111
96,0.8409784145997268,0.771345192967304
97,0.8409784145997268,0.771170168097996
98,0.8415769481924248,0.7702166825437121
99,0.8468176932316439,0.7678752416139676
100,0.846539561675284,0.76572803901106
101,0.8494652708466205,0.7805820671615695
102,0.8568804537001666,0.7811611059718112
103,0.8625342760893945,0.7682052732683045
104,0.8616680024629977,0.768796683572254
105,0.8629095226858582,0.7648494359095365
106,0.8525313060585183,0.7640588078245818
107,0.845305509672678,0.767739878295982
108,0.8474461811142439,0.7677277154855006
109,0.8477445197966218,0.7685605036564845
110,0.891066119302201,0.7790377431695458
111,0.8818145042734818,0.7701685011894952
112,0.8867587491479109,0.7701685011894952
113,0.8873671205961552,0.7724384679388497
114,0.8948058084986186,0.7724384679388497
115,0.8843690726302101,0.7734613170761312
116,0.8843185949141964,0.7857601276146223
117,0.8802093004415398,0.7864659351255326
118,0.8802093004415398,0.7884097233284136
119,0.8927715810899096,0.7843791783003912
120,0.8956139777675768,0.785068762915034
121,0.8875749963240017,0.7849576019310721
122,0.891156051522127,0.7908633875719203
123,0.8901561158034449,0.7906911924382997
124,0.8912507202054121,0.7906583478307674
125,0.8871647495530942,0.7900763038250799
126,0.8872752877056799,0.7882797750759564
127,0.8864322121733587,0.7891977361748349
128,0.8780822556402734,0.7891893473296859
129,0.8827056343402084,0.7796381935750648
130,0.8839194510935221,0.7874442989797678
131,0.8809106836251144,0.8041483564336374
132,0.8887396055197474,0.7974897095754856
133,0.8881034021529253,0.7965555913686745
134,0.8881034021529253,0.7871369285454431
135,0.8831736033961269,0.7930301987292112
136,0.8831736033961269,0.8045455716943289
137,0.8842379355418709,0.7977893093391217
138,0.8776818140226413,0.8013161725452508
139,0.8776818140226413,0.8012785158315497
140,0.8783689686766158,0.7998479300048461
141,0.8712235014778779,0.7983564641611256
142,0.8706714095803901,0.7973570206555087
143,0.8769940578181329,0.7956752316642014
144,0.8838632762564327,0.7909488326155715
145,0.8831334526011126,0.7777832584180574
146,0.8825655705699221,0.7788612263206641
147,0.8819384384868666,0.781163428333994
148,0.8805393192890589,0.7800077277438779
149,0.878864473496764,0.7809462161966936
150,0.8795284104034494,0.7804088348812274
151,0.8789427194683751,0.776256756332482
152,0.8789161638431714,0.776833496736148
153,0.8751208789604471,0.7802270165201426
154,0.8694090273357443,0.780393455443526
155,0.8709385726301182,0.780393455443526
156,0.8703773282183542,0.7814540598868764
157,0.867052459290519,0.7791560742412048
158,0.8747403438264935,0.7786162143012914
159,0.8747403438264935,0.7798805007622672
160,0.8703487118091192,0.7827360553022048
161,0.8728387724153229,0.7839730326474902
162,0.8781850765340753,0.7839331705334295
163,0.8634423558573253,0.7835800938895394
164,0.858328132517291,0.7835800938895394
165,0.858328132517291,0.7857837180945415
166,0.8507705335538832,0.785764698235365
167,0.8488387153177569,0.787190294782797
168,0.8503060350867538,0.7849917434962291
169,0.850100662417467,0.7849917434962291
170,0.8522219526827396,0.7872621459609052
171,0.8522219526827396,0.7866564007442047
172,0.8511536015298454,0.7890057917631825
173,0.8515692323838282,0.8510724589559739
174,0.8526411419205173,0.8789822788117035
175,0.8551169034313469,0.8765425992308199
176,0.8551169034313469,0.8690537854724235
177,0.8632542180842434,0.8619527681245959
178,0.8522168467164962,0.8631322347447421
179,0.8611282334326756,0.8614677213757375
180,0.8605500709395933,0.8625711764020035
181,0.8942706678046505,0.8630276929064941
182,0.9023514407313625,0.8636274191619573
183,0.8957217819113187,0.8607471568447691
184,0.8962385473646618,0.8556680135441496
185,0.8962691869778552,0.855688598626421
186,0.8962019560613309,0.8647388183945113
187,0.89817644690106,0.8569365143758633
188,0.8971054015632176,0.8570321359104415
189,0.8924605819799488,0.8629329657059435
190,0.8924605819799488,0.8623407766633561
191,0.8856333071137947,0.8532614727561688
192,0.8747079196751142,0.8551658433712097
193,0.8739396434983583,0.8563135977168517
194,0.8727756948371895,0.8474669412739461
195,0.8713964939695754,0.8396679668866937
196,0.8733405904691199,0.8583280448911119
197,0.8709278350683755,0.8511547630190348
198,0.8678941933226433,0.8499223428606957
199,0.8657148655864163,0.8511886622149852
200,0.8650422340709953,0.8483596809366984
201,0.8537182336447359,0.8513080745578941
202,0.8534340037249919,0.8494165453816068
203,0.8591629428130375,0.8414456939029863
204,0.8587362649437565,0.8362545524299341
205,0.8575069826111071,0.8403466201653454
206,0.8587149508967094,0.831543607187295
207,0.8616249108021959,0.8395533832591592
208,0.863439889600362,0.8476650879001734
209,0.8623823658075492,0.8453639321786296
210,0.8606785686340039,0.8405761611092704
211,0.8618336012301975,0.8508409012868546
212,0.8588645895592616,0.857514462245717
213,0.8594358529757934,0.8758650111308319
214,0.8602048806653744,0.8653407953103537
215,0.8609309730904297,0.8654374538451551
216,0.8663564176841142,0.8660327778333746
217,0.8750460532540885,0.8730512063747073
218,0.9089004866832037,0.8767338671063397
219,0.9044638447250472,0.8671350407259935
220,0.9027801980827449,0.8767719211707726
221,0.9034062521968962,0.8704433119547105
222,0.9030300425504686,0.861290984099044
223,0.9113303762308114,0.8658989376133327
224,0.9124462732958447,0.8740843467892816
225,0.9164788794705979,0.8647817118919078
226,0.9124759034321386,0.8642101856908616
227,0.9044253874349693,0.8628822135046811
228,0.9043562644591013,0.8646486982101976
229,0.9055770973189018,0.8585794371422599
230,0.9057875814308276,0.8591709727100475
231,0.903913432429338,0.8539913598762753
232,0.9074363353432281,0.8631063704849371
233,0.9098226616135809,0.8637185642832357
234,0.9062252899082925,0.8632810613499288
235,0.9039358269295098,0.862701551802766
236,0.8999484286780138,0.8622001568125874
237,0.9004021093657623,0.8655291426443837
238,0.8969361002953731,0.8639431388707742
239,0.898069202686632,0.8657393548368049
240,0.9031307966611125,0.8578559407833363
241,0.9016300441297475,0.8599105487397815
242,0.9051541788978864,0.8598855961702873
243,0.9071901585160541,0.8542266400620585
244,0.9072113034687361,0.8622221413133867
245,0.9078329510109966,0.8616121941256171
246,0.9113840489366408,0.8616121941256171
247,0.9113840489366408,0.8628385265583498
248,0.9104856459217069,0.8556226697203696
249,0.9099406456582347,0.8574068358931625
250,0.9065241626065986,0.8578513263155371
251,0.9064818258892351,0.8570440514088279
252,0.9070839267200997,0.8588651128618036
253,0.9070839267200997,0.85694798309732
254,0.907725584084064,0.8599289252945503
255,0.9077886670695391,0.8583806435084522
256,0.908316886981858,0.8506012585118138
257,0.9083501482639896,0.8510532040791675
258,0.9070436618856622,0.8521210943638025
259,0.9070436618856622,0.8604495873916179
260,0.9074395987207273,0.8537299866929636
261,0.9062872165036574,0.8543348261669602
262,0.9062872165036574,0.8618112211199035
263,0.8994840304964203,0.8605155774819698
264,0.9019400133295464,0.8605155774819698
265,0.9031944965380819,0.8610395162322136
266,0.9054834072231305,0.866285079299132
267,0.9030631771831962,0.8674570938262928
268,0.9043810347462942,0.8680342610442429
269,0.9049487030485892,0.8652446090987446
270,0.9038074848275454,0.864490385952724
271,0.9054470196045679,0.8606031893906962
272,0.9041229561186936,0.8594149825981973
273,0.9008962988713366,0.8528015832173401
274,0.9002998317915999,0.855924499259765
275,0.899845168906311,0.8532324039263725
276,0.8992408948026739,0.8519383680115421
277,0.895004072825214,0.8525476555546723
278,0.895004072825214,0.8525476555546723
279,0.8985238747423073,0.8500694516756512
280,0.8984949288561875,0.8449895042545131
281,0.8985997877247297,0.8779702769814435
282,0.8991964655337372,0.8737649609143473
283,0.8991746704252455,0.8736795752949158
284,0.8996835228129295,0.8741556415780184
285,0.8989994765541485,0.8762883204333868
286,0.8978727369322224,0.8768838699671234
287,0.899147750637514,0.8750651303686214
288,0.8962466339435675,0.8750651303686214
289,0.8983473102911147,0.8823175578358283
290,0.8978282808631667,0.8767027584650293
291,0.8965598681201898,0.8945924945528784
292,0.897897210180662,0.8927867793749634
293,0.8962325974324895,0.8916142127885024
294,0.8867494313676855,0.8928645094201416
295,0.8884832927941636,0.8940362063462173
296,0.8873038282522788,0.893006032511055
297,0.8855784527567937,0.8955655192292881
298,0.8874597398316194,0.8945684857031578
299,0.8886405317653949,0.893355041667426
300,0.8898540010761992,0.8939056170530529
301,0.8910393273979494,0.8933352617751797
302,0.8909316452563395,0.8935810795783111
303,0.8915532600992048,0.8929866997783474
304,0.8921815882995858,0.8927885315002105
305,0.8929896494870891,0.8899112414313378
306,0.8921814470934072,0.8838718397728375
307,0.8922648807379691,0.8892484207759382
308,0.8935987210369017,0.8898250701036895
309,0.8936151745917357,0.8894589901680695
310,0.8936151745917357,0.8882564097058991
311,0.8960183842693875,0.8882564097058991
312,0.8965162536082877,0.889487084129243
313,0.8976946494992646,0.8877792734583246
314,0.8988337399342905,0.8877792734583246
315,0.8982497647745635,0.8895636196825719
316,0.8988354330423028,0.8911112292662634
317,0.9000923590779504,0.8910158883488156
318,0.8977819348904377,0.8785966149465416
319,0.8982423823075804,0.877136490704257
320,0.8981334533357362,0.8770095420875198
321,0.9005771754309219,0.8770095420875198
322,0.8999932690842489,0.8770095420875198
323,0.8981774223251549,0.8717399689814774
324,0.8993782345232164,0.8707348762237773
325,0.8995194750831987,0.8714168100532405
326,0.9001225296848564,0.871428118945024
327,0.9001655059223369,0.8718037604298234
328,0.8994359838595557,0.8652030220833554
329,0.8994359838595557,0.8647358680340546
330,0.9077495634263616,0.8675367351052836
331,0.9065489506411377,0.8675223647449508
332,0.9071535494671409,0.8694084565701482
333,0.9070226761622937,0.8694506003640022
334,0.908183667412108,0.8716983632562739
335,0.9009880736509427,0.8677099783403815
336,0.9005300915399599,0.8599048475086889
337,0.9077297920358521,0.8599335411011472
338,0.9118033366363951,0.8599693034901396
339,0.9118033366363951,0.8610554473575052
340,0.9163720671338499,0.8676770480692927
341,0.9192608479018837,0.8616211397279002
342,0.9196220074471649,0.870071004295733
343,0.9190075104406329,0.8694335537663186
344,0.9190359947523624,0.8682729381251906
345,0.9115263304108862,0.8682729381251906
346,0.9155657925272216,0.8653094356694879
347,0.9071664400289673,0.8648489454467353
348,0.9060283576943599,0.8665344029122402
349,0.9060283576943599,0.8580043579634805
350,0.9111648304518276,0.8585686535576391
351,0.9122586622834259,0.8651724717870793
352,0.9100453087925225,0.8646098710588649
353,0.9094070477367558,0.8498098316299987
354,0.908738006850172,0.8486498293441146
355,0.9135595318216719,0.8579791297289884
356,0.9101201542190122,0.8561191554412813
357,0.9111889136560668,0.8573659581631268
358,0.9135741763693987,0.8568848157258468
359,0.9129495503189405,0.8469612734780704
360,0.9130022807550624,0.8469612734780704
361,0.913547550375796,0.8457491224296706
362,0.9129728482524916,0.8457765086068051
363,0.9129728482524916,0.8445002249458099
364,0.9124926288009872,0.8451406801740435
365,0.9131151467574301,0.8463164385073946
366,0.9154452585316314,0.8556500993080074
367,0.9160723017442841,0.8520648004278115
368,0.911896712871747,0.8526532479182637
369,0.910418647661496,0.8515783045198996
370,0.9131254918167921,0.8604113127278573
371,0.9123847145348368,0.8632540086553065
372,0.9130114473365328,0.862485489949619
373,0.9126293756741681,0.8752081175764213
374,0.9117951331916775,0.8762799773871861
375,0.9125265547163668,0.875096256967475
376,0.9114128000446545,0.8762285280126015
377,0.9091614875115243,0.8751320094821557
378,0.9103763083070397,0.8756571690356849
379,0.9112143299419276,0.8697527380840681
380,0.9143410879754,0.8773783129859601
381,0.9146480628613404,0.8773783129859601
382,0.914688953423218,0.8761527661757432
383,0.9114036734792362,0.8767182455781999
384,0.9046401161140626,0.8767447298688511
385,0.9034230932514361,0.8623145997802893
386,0.9039994223780083,0.854267587838422
387,0.9051396838248335,0.8641051454781775
388,0.9105197595452935,0.8702312686031286
389,0.904885366928152,0.8630714828660384
390,0.9042571748226651,0.8691297854702141
391,0.9052484500025278,0.8613795090004058
392,0.9053441564878537,0.8621785969421087
393,0.9053441564878537,0.8621741910635646
394,0.9014765853375812,0.8615286803939464
395,0.9020715818167209,0.8692267648623863
396,0.900251360718075,0.8692150590992429
397,0.9013366981447942,0.8680333314439054
398,0.900681692820918,0.8680333314439054
399,0.9013396791120623,0.8674078700679314
400,0.9011862013970376,0.8699077117067545
401,0.9012059979644954,0.8692952955445598
402,0.9000038141388659,0.8652931249003625
403,0.9005806273745881,0.8640716512997187
404,0.9003593154852654,0.8651814639675611
405,0.9023642092710951,0.8644175574354671
406,0.9018819621574591,0.865046611101182
407,0.896147496788844,0.8645026853682863
408,0.8906961296083676,0.8644672759255437
409,0.8906961296083676,0.8633027726317594
410,0.8912763182739499,0.8627132007692322
411,0.8906670885433104,0.8626995922650131
412,0.890557760171269,0.8548482147990738
413,0.890557760171269,0.856444119084891
414,0.8912083132772256,0.852293283162651
415,0.8925405757180291,0.852293283162651
416,0.891913891586457,0.854142213660229
417,0.8919919520102999,0.8536627976289042
418,0.891803120126978,0.8548412839704268
419,0.8929530137813145,0.8548412839704268
420,0.8911645465951136,0.8566924856893327
421,0.8908763461580539,0.8566319530577923
422,0.8908763461580539,0.8566319530577923
423,0.8926750656652994,0.8578137208994097
424,0.8931318918936767,0.8584233828544546
425,0.8925293324931854,0.8577168116393779
426,0.8926377508302711,0.8576919493801225
427,0.8926377508302711,0.8570507034544118
428,0.8916675885663378,0.8577126440579489
429,0.8912230981439632,0.8577437716984954
430,0.8944963056763021,0.8565239305735156
431,0.8949621597450793,0.8553213758844342
432,0.891019310737971,0.8569573231230126
433,0.8928538770186765,0.8569587874277721
434,0.8934838274966089,0.8568569778100626
435,0.8922503602550854,0.8569013750059579
436,0.8933470146359008,0.8573991741928125
437,0.8951726095700062,0.8579996245700553
438,0.8969033765959106,0.8576287803710892
439,0.8998294063049116,0.8594482632071364
440,0.9009878406931597,0.8638339632462412
441,0.8971093707217466,0.8534612979684099
442,0.8947809766782923,0.8558550850890612
443,0.8941837892044915,0.8558304820927681
444,0.8954040479680536,0.8486612285820513
445,0.8948930105127303,0.8486612285820513
446,0.8955081148144705,0.849703352295785
447,0.8943689235813833,0.8503343588589524
448,0.8931580290553892,0.8600414137360795
449,0.8942783277243902,0.8580760643210835
450,0.8935847699723561,0.8586416559672738
451,0.8947919973873296,0.8580116985299359
452,0.8924667330966644,0.8582428449220035
453,0.8931337034015884,0.8582428449220035
454,0.8924961584255818,0.8582428449220035
455,0.8919969629443075,0.8570612814316418
456,0.8914933764418422,0.8570612814316418
457,0.8907651368322288,0.8642662649450976
458,0.89089637344651,0.8636432961958872
459,0.8969271783903584,0.8637302777004723
460,0.8958014176758556,0.8577510835702048
461,0.8934314728750287,0.8594404174684014
462,0.8931446409639858,0.8588379203788884
463,0.8927033044505536,0.8584134196873076
464,0.8923116170124549,0.857237308905444
465,0.8938696845131698,0.8552268379046203
466,0.8927642498314182,0.8558047048875147
467,0.8933686379377948,0.8599653651491681
468,0.8933686379377948,0.8605947751764748
469,0.8933189030631352,0.8558938743024206
470,0.8939621302284562,0.8570602204422206
471,0.8938434131151354,0.8555026269163887
472,0.8938434131151354,0.849739555340625
473,0.8950610795781783,0.8473592329700116
474,0.8956956312368591,0.8473592329700116
475,0.8991850613624054,0.8480086033058171
476,0.8989180749353195,0.8470040843123406
477,0.899515330603033,0.841086165754247
478,0.8995072259631982,0.841086165754247
479,0.8988953087114462,0.8398854931339983
480,0.897791244738655,0.8405124601587847
481,0.8972138346252928,0.8405124601587847
482,0.8984083978667677,0.8405124601587847
483,0.8984083978667677,0.8470890628087959
484,0.8984083978667677,0.8469848180314257
485,0.8954105669343,0.8469706889684575
486,0.8943783780625633,0.848137504278936
487,0.8937509429256331,0.8686134418742403
488,0.8938250591509341,0.8674655300314265
489,0.8944212398752658,0.8752247294388865
490,0.8943857763440506,0.8668065709145889
491,0.8956704126284274,0.8668065709145889
492,0.8938792122773193,0.8739921997754356
493,0.894473431951779,0.8740289317716917
494,0.8928490246602703,0.8736202225169407
495,0.8935451821168945,0.9018039541710229
496,0.8923674664986058,0.9023378961452014
497,0.8929882360370339,0.8901060191260646
498,0.8921974206802515,0.891129590420932
499,0.8945817554163944,0.8922689095559245
500,0.8939454134866148,0.8926876643220201
501,0.8927961348172836,0.8855816732285958
502,0.8920317813592739,0.8855908533785951
503,0.8920317813592739,0.8860827459040274
504,0.8936691991284138,0.8843229084134254
505,0.8918311042275547,0.8845682565318377
506,0.8919968968291948,0.8851614865784683
507,0.8925199684079482,0.884627229091531
508,0.8938952328968829,0.8838828413591243
509,0.8944005643892061,0.8831743644743995
510,0.8878386641450029,0.8827632770968851
511,0.8889511176250133,0.882010955929389
512,0.8889511176250133,0.8819013595212839
513,0.8895842342734809,0.8753266582555775
514,0.889002130384568,0.8742184721303908
515,0.890312922635085,0.8819885659968443
516,0.8901897684177639,0.8819885659968443
517,0.8912399617669345,0.8843524245566673
518,0.8917455273013818,0.8845565050595768
519,0.8917455273013818,0.8773607843443103
520,0.8911222156590068,0.8773607843443103
521,0.8910743368957058,0.8774624901150806
522,0.8928926653397631,0.8774996920136432
523,0.8928795686395402,0.8774996920136432
524,0.8917694279129611,0.885269354103701
525,0.8917694279129611,0.8808401900216444
526,0.8914629284449301,0.8783565981454092
527,0.8896685459368477,0.8787677333055534
528,0.8903809958090808,0.8787677333055534
529,0.8898033061599668,0.8787677333055534
530,0.8905989814642902,0.8769827738057051
531,0.8915240627882569,0.8769827738057051
532,0.8904205174549765,0.8774316871422453
533,0.8904071697766511,0.880987083742959
534,0.8898029859135049,0.8798358358379245
535,0.8893765446175088,0.8769956938945879
536,0.8893765446175088,0.8787420013733794
537,0.8894391535383864,0.869491151850975
538,0.8898959993097728,0.8762328838674325
539,0.8879202625746712,0.8780493598696054
540,0.8867622563165097,0.8756693023643759
541,0.8879546168259158,0.8756362059897325
542,0.88735878481734,0.876238277691848
543,0.88735878481734,0.8762100492462964
544,0.8868554629454461,0.8708611567220608
545,0.8879213644534457,0.87024455222261
546,0.8879213644534457,0.8701911074801479
547,0.8879213644534457,0.8678798903304888
548,0.8897215189764002,0.8678798903304888
549,0.8886373337287193,0.8690717668915521
550,0.8885882317585425,0.8660165547967257
551,0.8886102488163243,0.8680745261642707
552,0.8903982997595211,0.8658947533023135
553,0.8898109882146561,0.8658907973067262
554,0.8904518261596032,0.8658907973067262
555,0.8904518261596032,0.8675623696839461
556,0.8904518261596032,0.8670732452716242
557,0.8921308917068953,0.867736981635694
558,0.8942604580564376,0.8702594342146254
559,0.8918009695572445,0.8817681042641418
560,0.8911483700927764,0.8809810478103736
561,0.8911483700927764,0.8820312317509478
562,0.8911746115757038,0.8817091902203925
563,0.888746807095831,0.8811348539411247
564,0.8893422856267312,0.8833569714172474
565,0.8869955203705748,0.8841026099802742
566,0.8899580689846599,0.8827685664379742
567,0.8888376964590757,0.8845710910711633
568,0.8882385670107428,0.8845710910711633
569,0.8882385670107428,0.8834973460855627
570,0.8893710993787575,0.882289014689163
571,0.8889061509640537,0.8804896726695589
572,0.8900620313683255,0.8800015728301536
573,0.8906159602729747,0.8800015728301536
574,0.8911936454733344,0.8801303255408827
575,0.8911936454733344,0.8783654644270591
576,0.8911936454733344,0.8789538395844637
577,0.8917160678061458,0.8795613020141504
578,0.8917543764296095,0.8793195138916725
579,0.8915646550484416,0.883104716484849
580,0.892259826058508,0.8794928111170979
581,0.8934659014406475,0.8770088102563566
582,0.8934659014406475,0.8779448916320586
583,0.8944951734190445,0.8791400788125112
584,0.8955535528974251,0.881620276117345
585,0.8950612278486106,0.8793108890137064
586,0.8915266574527682,0.8786719815328765
587,0.8915266574527682,0.8786719815328765
588,0.8921169513136277,0.8774806296606515
589,0.8937790426675489,0.8774046457483227
590,0.8931695499397577,0.8774635829042512
591,0.8949413898449409,0.8944184686280615
592,0.8962688392339558,0.89382394439686
593,0.8944829062616275,0.8944184686280615
594,0.8950692098487799,0.8932420365802924
595,0.8949204402788912,0.8930964163550398
596,0.8955279651514291,0.8919170563493597
597,0.8938564466233759,0.8920225496205675
598,0.8944295766249303,0.8936816144819536
